date,request,memory,cpu
4/8/2019 1:10,43537,13.20%,2.18%
4/8/2019 1:15,40156,13.19%,2.01%
4/8/2019 1:20,29642,13.14%,1.48%
4/8/2019 1:25,30941,13.14%,1.55%
4/8/2019 1:30,32120,13.15%,1.61%
4/8/2019 1:35,40258,13.19%,2.01%
4/8/2019 1:40,43527,13.20%,2.18%
4/8/2019 1:45,35653,13.17%,1.78%
4/8/2019 1:50,37871,13.18%,1.89%
4/8/2019 1:55,43839,13.20%,2.19%
4/8/2019 2:00,37609,13.18%,1.88%
4/8/2019 2:05,32738,13.15%,1.64%
4/8/2019 2:10,39666,13.19%,1.98%
4/8/2019 2:15,41936,13.20%,2.10%
4/8/2019 2:20,32264,13.15%,1.61%
4/8/2019 2:25,26764,13.12%,1.34%
4/8/2019 2:30,46301,13.22%,2.32%
4/8/2019 2:35,33371,13.16%,1.67%
4/8/2019 2:40,43608,13.20%,2.18%
4/8/2019 2:45,38604,13.18%,1.93%
4/8/2019 2:50,41700,13.19%,2.09%
4/8/2019 2:55,31735,13.15%,1.59%
4/8/2019 3:00,35204,13.16%,1.76%
4/8/2019 3:05,43997,13.21%,2.20%
4/8/2019 3:10,35710,13.17%,1.79%
4/8/2019 3:15,36083,13.17%,1.80%
4/8/2019 3:20,34354,13.16%,1.72%
4/8/2019 3:25,32167,13.15%,1.61%
4/8/2019 3:30,45386,13.21%,2.27%
4/8/2019 3:35,45054,13.21%,2.25%
4/8/2019 3:40,41715,13.19%,2.09%
4/8/2019 3:45,29119,13.14%,1.46%
4/8/2019 3:50,37671,13.18%,1.88%
4/8/2019 3:55,43407,13.20%,2.17%
4/8/2019 4:00,40052,13.19%,2.00%
4/8/2019 4:05,36615,13.17%,1.83%
4/8/2019 4:10,42082,13.20%,2.10%
4/8/2019 4:15,46138,13.22%,2.31%
4/8/2019 4:20,34019,13.16%,1.70%
4/8/2019 4:25,37914,13.18%,1.90%
4/8/2019 4:30,45966,13.21%,2.30%
4/8/2019 4:35,28767,13.13%,1.44%
4/8/2019 4:40,40010,13.19%,2.00%
4/8/2019 4:45,45727,13.21%,2.29%
4/8/2019 4:50,34887,13.16%,1.74%
4/8/2019 4:55,37010,13.17%,1.85%
4/8/2019 5:00,43944,13.21%,2.20%
4/8/2019 5:05,34788,13.16%,1.74%
4/8/2019 5:10,37025,13.17%,1.85%
4/8/2019 5:15,44044,13.21%,2.20%
4/8/2019 5:20,32032,13.15%,1.60%
4/8/2019 5:25,31635,13.15%,1.58%
4/8/2019 5:30,40489,13.19%,2.02%
4/8/2019 5:35,39664,13.19%,1.98%
4/8/2019 5:40,34904,13.16%,1.75%
4/8/2019 5:45,45394,13.21%,2.27%
4/8/2019 5:50,34164,13.16%,1.71%
4/8/2019 5:55,45436,13.21%,2.27%
4/8/2019 6:00,47483,13.22%,2.37%
4/8/2019 6:05,47123,13.22%,2.36%
4/8/2019 6:10,36031,13.17%,1.80%
4/8/2019 6:15,31366,13.15%,1.57%
4/8/2019 6:20,38574,13.18%,1.93%
4/8/2019 6:25,33541,13.16%,1.68%
4/8/2019 6:30,33442,13.16%,1.67%
4/8/2019 6:35,35048,13.16%,1.75%
4/8/2019 6:40,41831,13.20%,2.09%
4/8/2019 6:45,32737,13.15%,1.64%
4/8/2019 6:50,54244,13.25%,2.71%
4/8/2019 6:55,49664,13.23%,2.48%
4/8/2019 7:00,49504,13.23%,2.48%
4/8/2019 7:05,52730,13.25%,2.64%
4/8/2019 7:10,45460,13.21%,2.27%
4/8/2019 7:15,58895,13.27%,2.94%
4/8/2019 7:20,54063,13.25%,2.70%
4/8/2019 7:25,50699,13.24%,2.53%
4/8/2019 7:30,60082,13.28%,3.00%
4/8/2019 7:35,58459,13.27%,2.92%
4/8/2019 7:40,92553,13.43%,4.63%
4/8/2019 7:45,99128,13.46%,4.96%
4/8/2019 7:50,159584,13.74%,7.98%
4/8/2019 7:55,279930,14.31%,14.00%
4/8/2019 8:00,302113,14.41%,15.11%
4/8/2019 8:05,334386,14.56%,16.72%
4/8/2019 8:10,376253,14.76%,18.81%
4/8/2019 8:15,411050,14.92%,20.55%
4/8/2019 8:20,483335,15.26%,24.17%
4/8/2019 8:25,610671,15.85%,30.53%
4/8/2019 8:30,664611,16.10%,33.23%
4/8/2019 8:35,734087,16.43%,36.70%
4/8/2019 8:40,790991,16.69%,39.55%
4/8/2019 8:45,843805,16.94%,42.19%
4/8/2019 8:50,889694,17.15%,44.48%
4/8/2019 8:55,942724,17.40%,47.14%
4/8/2019 9:00,956508,17.46%,47.83%
4/8/2019 9:05,1010938,17.72%,50.55%
4/8/2019 9:10,1014373,17.73%,50.72%
4/8/2019 9:15,1076755,18.02%,53.84%
4/8/2019 9:20,1052127,17.91%,52.61%
4/8/2019 9:25,1057749,17.94%,52.89%
4/8/2019 9:30,1074329,18.01%,53.72%
4/8/2019 9:35,1090870,18.09%,54.54%
4/8/2019 9:40,1096159,18.12%,54.81%
4/8/2019 9:45,1033493,17.82%,51.67%
4/8/2019 9:50,1251168,18.84%,62.56%
4/8/2019 9:55,1231961,18.75%,61.60%
4/8/2019 10:00,1227361,18.73%,61.37%
4/8/2019 10:05,1184609,18.53%,59.23%
4/8/2019 10:10,1211183,18.65%,60.56%
4/8/2019 10:15,1212173,18.66%,60.61%
4/8/2019 10:20,1196341,18.58%,59.82%
4/8/2019 10:25,1197078,18.59%,59.85%
4/8/2019 10:30,1196216,18.58%,59.81%
4/8/2019 10:35,1159634,18.41%,57.98%
4/8/2019 10:40,1188362,18.55%,59.42%
4/8/2019 10:45,1168215,18.45%,58.41%
4/8/2019 10:50,1199610,18.60%,59.98%
4/8/2019 10:55,1175509,18.49%,58.78%
4/8/2019 11:00,1165281,18.44%,58.26%
4/8/2019 11:05,1154989,18.39%,57.75%
4/8/2019 11:10,1160496,18.42%,58.02%
4/8/2019 11:15,1195901,18.58%,59.80%
4/8/2019 11:20,1139704,18.32%,56.99%
4/8/2019 11:25,1127827,18.26%,56.39%
4/8/2019 11:30,1082699,18.05%,54.13%
4/8/2019 11:35,1079732,18.04%,53.99%
4/8/2019 11:40,1083975,18.06%,54.20%
4/8/2019 11:45,1062203,17.96%,53.11%
4/8/2019 11:50,1026594,17.79%,51.33%
4/8/2019 11:55,978584,17.57%,48.93%
4/8/2019 12:00,920791,17.30%,46.04%
4/8/2019 12:05,886541,17.14%,44.33%
4/8/2019 12:10,885816,17.13%,44.29%
4/8/2019 12:15,878439,17.10%,43.92%
4/8/2019 12:20,838754,16.91%,41.94%
4/8/2019 12:25,790584,16.69%,39.53%
4/8/2019 12:30,744170,16.47%,37.21%
4/8/2019 12:35,734798,16.43%,36.74%
4/8/2019 12:40,723857,16.38%,36.19%
4/8/2019 12:45,719441,16.36%,35.97%
4/8/2019 12:50,709762,16.31%,35.49%
4/8/2019 12:55,709000,16.31%,35.45%
4/8/2019 13:00,689530,16.22%,34.48%
4/8/2019 13:05,677165,16.16%,33.86%
4/8/2019 13:10,686997,16.21%,34.35%
4/8/2019 13:15,671264,16.13%,33.56%
4/8/2019 13:20,660718,16.08%,33.04%
4/8/2019 13:25,700401,16.27%,35.02%
4/8/2019 13:30,709277,16.31%,35.46%
4/8/2019 13:35,723586,16.38%,36.18%
4/8/2019 13:40,722757,16.37%,36.14%
4/8/2019 13:45,730922,16.41%,36.55%
4/8/2019 13:50,770917,16.60%,38.55%
4/8/2019 13:55,874140,17.08%,43.71%
4/8/2019 14:00,936381,17.37%,46.82%
4/8/2019 14:05,953356,17.45%,47.67%
4/8/2019 14:10,967155,17.51%,48.36%
4/8/2019 14:15,1007686,17.70%,50.38%
4/8/2019 14:20,1032654,17.82%,51.63%
4/8/2019 14:25,1089289,18.08%,54.46%
4/8/2019 14:30,1108358,18.17%,55.42%
4/8/2019 14:35,1119804,18.23%,55.99%
4/8/2019 14:40,1120419,18.23%,56.02%
4/8/2019 14:45,1124332,18.25%,56.22%
4/8/2019 14:50,1139125,18.32%,56.96%
4/8/2019 14:55,1160435,18.42%,58.02%
4/8/2019 15:00,1157194,18.40%,57.86%
4/8/2019 15:05,1157052,18.40%,57.85%
4/8/2019 15:10,1144162,18.34%,57.21%
4/8/2019 15:15,1122399,18.24%,56.12%
4/8/2019 15:20,1137663,18.31%,56.88%
4/8/2019 15:25,1166304,18.44%,58.32%
4/8/2019 15:30,1140859,18.32%,57.04%
4/8/2019 15:35,1132631,18.29%,56.63%
4/8/2019 15:40,1146952,18.35%,57.35%
4/8/2019 15:45,1123730,18.24%,56.19%
4/8/2019 15:50,1144952,18.34%,57.25%
4/8/2019 15:55,1134588,18.29%,56.73%
4/8/2019 16:00,1118992,18.22%,55.95%
4/8/2019 16:05,1136273,18.30%,56.81%
4/8/2019 16:10,1141963,18.33%,57.10%
4/8/2019 16:15,1115852,18.21%,55.79%
4/8/2019 16:20,1121480,18.23%,56.07%
4/8/2019 16:25,1133074,18.29%,56.65%
4/8/2019 16:30,1140136,18.32%,57.01%
4/8/2019 16:35,1102270,18.14%,55.11%
4/8/2019 16:40,1109674,18.18%,55.48%
4/8/2019 16:45,1103564,18.15%,55.18%
4/8/2019 16:50,1116378,18.21%,55.82%
4/8/2019 16:55,1111672,18.19%,55.58%
4/8/2019 17:00,1053932,17.92%,52.70%
4/8/2019 17:05,1082107,18.05%,54.11%
4/8/2019 17:10,1058865,17.94%,52.94%
4/8/2019 17:15,1075738,18.02%,53.79%
4/8/2019 17:20,1049510,17.90%,52.48%
4/8/2019 17:25,1019476,17.76%,50.97%
4/8/2019 17:30,977597,17.56%,48.88%
4/8/2019 17:35,948775,17.43%,47.44%
4/8/2019 17:40,928224,17.33%,46.41%
4/8/2019 17:45,932084,17.35%,46.60%
4/8/2019 17:50,915160,17.27%,45.76%
4/8/2019 17:55,874032,17.08%,43.70%
4/8/2019 18:00,789391,16.68%,39.47%
4/8/2019 18:05,772969,16.61%,38.65%
4/8/2019 18:10,747726,16.49%,37.39%
4/8/2019 18:15,710017,16.31%,35.50%
4/8/2019 18:20,692382,16.23%,34.62%
4/8/2019 18:25,674994,16.15%,33.75%
4/8/2019 18:30,637597,15.98%,31.88%
4/8/2019 18:35,623780,15.91%,31.19%
4/8/2019 18:40,631655,15.95%,31.58%
4/8/2019 18:45,611992,15.86%,30.60%
4/8/2019 18:50,607983,15.84%,30.40%
4/8/2019 18:55,612547,15.86%,30.63%
4/8/2019 19:00,589940,15.75%,29.50%
4/8/2019 19:05,578028,15.70%,28.90%
4/8/2019 19:10,557190,15.60%,27.86%
4/8/2019 19:15,550828,15.57%,27.54%
4/8/2019 19:20,539430,15.52%,26.97%
4/8/2019 19:25,538458,15.51%,26.92%
4/8/2019 19:30,528802,15.47%,26.44%
4/8/2019 19:35,519056,15.42%,25.95%
4/8/2019 19:40,517287,15.41%,25.86%
4/8/2019 19:45,491480,15.29%,24.57%
4/8/2019 19:50,485050,15.26%,24.25%
4/8/2019 19:55,477847,15.23%,23.89%
4/8/2019 20:00,451791,15.11%,22.59%
4/8/2019 20:05,449857,15.10%,22.49%
4/8/2019 20:10,446859,15.09%,22.34%
4/8/2019 20:15,441135,15.06%,22.06%
4/8/2019 20:20,440123,15.05%,22.01%
4/8/2019 20:25,440723,15.06%,22.04%
4/8/2019 20:30,428182,15.00%,21.41%
4/8/2019 20:35,418623,14.95%,20.93%
4/8/2019 20:40,393759,14.84%,19.69%
4/8/2019 20:45,397345,14.85%,19.87%
4/8/2019 20:50,381938,14.78%,19.10%
4/8/2019 20:55,360241,14.68%,18.01%
4/8/2019 21:00,343082,14.60%,17.15%
4/8/2019 21:05,344675,14.61%,17.23%
4/8/2019 21:10,329156,14.54%,16.46%
4/8/2019 21:15,319162,14.49%,15.96%
4/8/2019 21:20,320610,14.50%,16.03%
4/8/2019 21:25,286381,14.34%,14.32%
4/8/2019 21:30,271415,14.27%,13.57%
4/8/2019 21:35,260705,14.22%,13.04%
4/8/2019 21:40,251907,14.18%,12.60%
4/8/2019 21:45,244572,14.14%,12.23%
4/8/2019 21:50,226419,14.06%,11.32%
4/8/2019 21:55,146319,13.68%,7.32%
4/8/2019 22:00,96412,13.45%,4.82%
4/8/2019 22:05,79556,13.37%,3.98%
4/8/2019 22:10,65449,13.31%,3.27%
4/8/2019 22:15,69168,13.32%,3.46%
4/8/2019 22:20,61118,13.29%,3.06%
4/8/2019 22:25,56107,13.26%,2.81%
4/8/2019 22:30,65387,13.31%,3.27%
4/8/2019 22:35,53225,13.25%,2.66%
4/8/2019 22:40,48622,13.23%,2.43%
4/8/2019 22:45,52368,13.24%,2.62%
4/8/2019 22:50,58211,13.27%,2.91%
4/8/2019 22:55,41159,13.19%,2.06%
4/8/2019 23:00,39221,13.18%,1.96%
4/8/2019 23:05,50847,13.24%,2.54%
4/8/2019 23:10,57149,13.27%,2.86%
4/8/2019 23:15,54671,13.26%,2.73%
4/8/2019 23:20,36644,13.17%,1.83%
4/8/2019 23:25,36050,13.17%,1.80%
4/8/2019 23:30,39296,13.18%,1.96%
4/8/2019 23:35,38134,13.18%,1.91%
4/8/2019 23:40,40622,13.19%,2.03%
4/8/2019 23:45,36630,13.17%,1.83%
4/8/2019 23:50,29547,13.14%,1.48%
4/8/2019 23:55,43262,13.20%,2.16%
4/9/2019 0:00,24205,13.11%,1.21%
4/9/2019 0:05,28287,13.13%,1.41%
4/9/2019 0:10,25666,13.12%,1.28%
4/9/2019 0:15,28636,13.13%,1.43%
4/9/2019 0:20,28380,13.13%,1.42%
4/9/2019 0:25,29561,13.14%,1.48%
4/9/2019 0:30,32152,13.15%,1.61%
4/9/2019 0:35,26024,13.12%,1.30%
4/9/2019 0:40,26847,13.13%,1.34%
4/9/2019 0:45,23360,13.11%,1.17%
4/9/2019 0:50,32481,13.15%,1.62%
4/9/2019 0:55,23321,13.11%,1.17%
4/9/2019 1:00,34381,13.16%,1.72%
4/9/2019 1:05,28127,13.13%,1.41%
4/9/2019 1:10,16874,13.08%,0.84%
4/9/2019 1:15,24183,13.11%,1.21%
4/9/2019 1:20,15196,13.07%,0.76%
4/9/2019 1:25,27710,13.13%,1.39%
4/9/2019 1:30,17472,13.08%,0.87%
4/9/2019 1:35,17081,13.08%,0.85%
4/9/2019 1:40,33077,13.15%,1.65%
4/9/2019 1:45,30000,13.14%,1.50%
4/9/2019 1:50,16446,13.08%,0.82%
4/9/2019 1:55,31770,13.15%,1.59%
4/9/2019 2:00,20341,13.09%,1.02%
4/9/2019 2:05,15113,13.07%,0.76%
4/9/2019 2:10,23253,13.11%,1.16%
4/9/2019 2:15,16073,13.08%,0.80%
4/9/2019 2:20,21559,13.10%,1.08%
4/9/2019 2:25,21469,13.10%,1.07%
4/9/2019 2:30,14104,13.07%,0.71%
4/9/2019 2:35,30216,13.14%,1.51%
4/9/2019 2:40,19586,13.09%,0.98%
4/9/2019 2:45,16619,13.08%,0.83%
4/9/2019 2:50,18398,13.09%,0.92%
4/9/2019 2:55,16969,13.08%,0.85%
4/9/2019 3:00,15846,13.07%,0.79%
4/9/2019 3:05,15721,13.07%,0.79%
4/9/2019 3:10,15732,13.07%,0.79%
4/9/2019 3:15,21847,13.10%,1.09%
4/9/2019 3:20,14968,13.07%,0.75%
4/9/2019 3:25,22328,13.10%,1.12%
4/9/2019 3:30,37671,13.18%,1.88%
4/9/2019 3:35,36976,13.17%,1.85%
4/9/2019 3:40,19621,13.09%,0.98%
4/9/2019 3:45,25455,13.12%,1.27%
4/9/2019 3:50,27726,13.13%,1.39%
4/9/2019 3:55,25162,13.12%,1.26%
4/9/2019 4:00,29332,13.14%,1.47%
4/9/2019 4:05,38591,13.18%,1.93%
4/9/2019 4:10,34648,13.16%,1.73%
4/9/2019 4:15,21695,13.10%,1.08%
4/9/2019 4:20,28782,13.13%,1.44%
4/9/2019 4:25,31034,13.14%,1.55%
4/9/2019 4:30,23708,13.11%,1.19%
4/9/2019 4:35,29414,13.14%,1.47%
4/9/2019 4:40,36958,13.17%,1.85%
4/9/2019 4:45,28233,13.13%,1.41%
4/9/2019 4:50,24979,13.12%,1.25%
4/9/2019 4:55,25815,13.12%,1.29%
4/9/2019 5:00,23961,13.11%,1.20%
4/9/2019 5:05,38725,13.18%,1.94%
4/9/2019 5:10,26135,13.12%,1.31%
4/9/2019 5:15,36567,13.17%,1.83%
4/9/2019 5:20,19507,13.09%,0.98%
4/9/2019 5:25,25306,13.12%,1.27%
4/9/2019 5:30,19597,13.09%,0.98%
4/9/2019 5:35,29348,13.14%,1.47%
4/9/2019 5:40,28682,13.13%,1.43%
4/9/2019 5:45,24969,13.12%,1.25%
4/9/2019 5:50,26072,13.12%,1.30%
4/9/2019 5:55,21686,13.10%,1.08%
4/9/2019 6:00,36859,13.17%,1.84%
4/9/2019 6:05,31632,13.15%,1.58%
4/9/2019 6:10,31420,13.15%,1.57%
4/9/2019 6:15,20757,13.10%,1.04%
4/9/2019 6:20,22526,13.11%,1.13%
4/9/2019 6:25,34130,13.16%,1.71%
4/9/2019 6:30,26380,13.12%,1.32%
4/9/2019 6:35,33014,13.15%,1.65%
4/9/2019 6:40,30684,13.14%,1.53%
4/9/2019 6:45,27570,13.13%,1.38%
4/9/2019 6:50,33740,13.16%,1.69%
4/9/2019 6:55,38279,13.18%,1.91%
4/9/2019 7:00,43844,13.20%,2.19%
4/9/2019 7:05,32485,13.15%,1.62%
4/9/2019 7:10,46710,13.22%,2.34%
4/9/2019 7:15,37121,13.17%,1.86%
4/9/2019 7:20,42919,13.20%,2.15%
4/9/2019 7:25,41905,13.20%,2.10%
4/9/2019 7:30,63664,13.30%,3.18%
4/9/2019 7:35,65870,13.31%,3.29%
4/9/2019 7:40,73373,13.34%,3.67%
4/9/2019 7:45,95398,13.45%,4.77%
4/9/2019 7:50,147773,13.69%,7.39%
4/9/2019 7:55,270034,14.26%,13.50%
4/9/2019 8:00,302925,14.41%,15.15%
4/9/2019 8:05,317641,14.48%,15.88%
4/9/2019 8:10,367974,14.72%,18.40%
4/9/2019 8:15,415274,14.94%,20.76%
4/9/2019 8:20,485556,15.27%,24.28%
4/9/2019 8:25,595092,15.78%,29.75%
4/9/2019 8:30,642872,16.00%,32.14%
4/9/2019 8:35,740240,16.45%,37.01%
4/9/2019 8:40,796474,16.72%,39.82%
4/9/2019 8:45,854924,16.99%,42.75%
4/9/2019 8:50,897712,17.19%,44.89%
4/9/2019 8:55,965409,17.51%,48.27%
4/9/2019 9:00,991047,17.62%,49.55%
4/9/2019 9:05,1001304,17.67%,50.07%
4/9/2019 9:10,1006822,17.70%,50.34%
4/9/2019 9:15,996934,17.65%,49.85%
4/9/2019 9:20,1033754,17.82%,51.69%
4/9/2019 9:25,1047709,17.89%,52.39%
4/9/2019 9:30,1041814,17.86%,52.09%
4/9/2019 9:35,1056245,17.93%,52.81%
4/9/2019 9:40,1075049,18.02%,53.75%
4/9/2019 9:45,1082478,18.05%,54.12%
4/9/2019 9:50,1106025,18.16%,55.30%
4/9/2019 9:55,1142052,18.33%,57.10%
4/9/2019 10:00,1129468,18.27%,56.47%
4/9/2019 10:05,1141739,18.33%,57.09%
4/9/2019 10:10,1166833,18.45%,58.34%
4/9/2019 10:15,1139844,18.32%,56.99%
4/9/2019 10:20,1158879,18.41%,57.94%
4/9/2019 10:25,1153729,18.38%,57.69%
4/9/2019 10:30,1161234,18.42%,58.06%
4/9/2019 10:35,1133026,18.29%,56.65%
4/9/2019 10:40,1182246,18.52%,59.11%
4/9/2019 10:45,1156500,18.40%,57.83%
4/9/2019 10:50,1162863,18.43%,58.14%
4/9/2019 10:55,1165027,18.44%,58.25%
4/9/2019 11:00,1166255,18.44%,58.31%
4/9/2019 11:05,1146355,18.35%,57.32%
4/9/2019 11:10,1144090,18.34%,57.20%
4/9/2019 11:15,1129844,18.27%,56.49%
4/9/2019 11:20,1143448,18.34%,57.17%
4/9/2019 11:25,1129087,18.27%,56.45%
4/9/2019 11:30,1124819,18.25%,56.24%
4/9/2019 11:35,1086296,18.07%,54.31%
4/9/2019 11:40,1083590,18.06%,54.18%
4/9/2019 11:45,1036722,17.84%,51.84%
4/9/2019 11:50,1044706,17.88%,52.24%
4/9/2019 11:55,969615,17.52%,48.48%
4/9/2019 12:00,897798,17.19%,44.89%
4/9/2019 12:05,885478,17.13%,44.27%
4/9/2019 12:10,894372,17.17%,44.72%
4/9/2019 12:15,888147,17.14%,44.41%
4/9/2019 12:20,858750,17.01%,42.94%
4/9/2019 12:25,779910,16.64%,39.00%
4/9/2019 12:30,756157,16.53%,37.81%
4/9/2019 12:35,750686,16.50%,37.53%
4/9/2019 12:40,725744,16.39%,36.29%
4/9/2019 12:45,730013,16.41%,36.50%
4/9/2019 12:50,718153,16.35%,35.91%
4/9/2019 12:55,720671,16.36%,36.03%
4/9/2019 13:00,692254,16.23%,34.61%
4/9/2019 13:05,677760,16.16%,33.89%
4/9/2019 13:10,662843,16.09%,33.14%
4/9/2019 13:15,669040,16.12%,33.45%
4/9/2019 13:20,685997,16.20%,34.30%
4/9/2019 13:25,690685,16.22%,34.53%
4/9/2019 13:30,707813,16.30%,35.39%
4/9/2019 13:35,721765,16.37%,36.09%
4/9/2019 13:40,724297,16.38%,36.21%
4/9/2019 13:45,729514,16.40%,36.48%
4/9/2019 13:50,763813,16.56%,38.19%
4/9/2019 13:55,870977,17.06%,43.55%
4/9/2019 14:00,900901,17.20%,45.05%
4/9/2019 14:05,951423,17.44%,47.57%
4/9/2019 14:10,973516,17.54%,48.68%
4/9/2019 14:15,1027074,17.79%,51.35%
4/9/2019 14:20,1024570,17.78%,51.23%
4/9/2019 14:25,1055915,17.93%,52.80%
4/9/2019 14:30,1094388,18.11%,54.72%
4/9/2019 14:35,1115695,18.21%,55.78%
4/9/2019 14:40,1116471,18.21%,55.82%
4/9/2019 14:45,1110202,18.18%,55.51%
4/9/2019 14:50,1099148,18.13%,54.96%
4/9/2019 14:55,1121822,18.24%,56.09%
4/9/2019 15:00,1137900,18.31%,56.90%
4/9/2019 15:05,1120793,18.23%,56.04%
4/9/2019 15:10,1131315,18.28%,56.57%
4/9/2019 15:15,1149101,18.36%,57.46%
4/9/2019 15:20,1129708,18.27%,56.49%
4/9/2019 15:25,1131012,18.28%,56.55%
4/9/2019 15:30,1141820,18.33%,57.09%
4/9/2019 15:35,1111711,18.19%,55.59%
4/9/2019 15:40,1121018,18.23%,56.05%
4/9/2019 15:45,1119862,18.23%,55.99%
4/9/2019 15:50,1134584,18.29%,56.73%
4/9/2019 15:55,1177052,18.49%,58.85%
4/9/2019 16:00,1122383,18.24%,56.12%
4/9/2019 16:05,1135596,18.30%,56.78%
4/9/2019 16:10,1136029,18.30%,56.80%
4/9/2019 16:15,1129202,18.27%,56.46%
4/9/2019 16:20,1107986,18.17%,55.40%
4/9/2019 16:25,1094043,18.11%,54.70%
4/9/2019 16:30,1109714,18.18%,55.49%
4/9/2019 16:35,1089256,18.08%,54.46%
4/9/2019 16:40,1100633,18.14%,55.03%
4/9/2019 16:45,1106393,18.16%,55.32%
4/9/2019 16:50,1119356,18.22%,55.97%
4/9/2019 16:55,1093502,18.10%,54.68%
4/9/2019 17:00,1087304,18.07%,54.37%
4/9/2019 17:05,1093591,18.10%,54.68%
4/9/2019 17:10,1086961,18.07%,54.35%
4/9/2019 17:15,1064982,17.97%,53.25%
4/9/2019 17:20,1038388,17.85%,51.92%
4/9/2019 17:25,985771,17.60%,49.29%
4/9/2019 17:30,929075,17.34%,46.45%
4/9/2019 17:35,939408,17.38%,46.97%
4/9/2019 17:40,921752,17.30%,46.09%
4/9/2019 17:45,903189,17.21%,45.16%
4/9/2019 17:50,899120,17.20%,44.96%
4/9/2019 17:55,845735,16.95%,42.29%
4/9/2019 18:00,781140,16.65%,39.06%
4/9/2019 18:05,763404,16.56%,38.17%
4/9/2019 18:10,747812,16.49%,37.39%
4/9/2019 18:15,719949,16.36%,36.00%
4/9/2019 18:20,701324,16.27%,35.07%
4/9/2019 18:25,657575,16.07%,32.88%
4/9/2019 18:30,631234,15.95%,31.56%
4/9/2019 18:35,627746,15.93%,31.39%
4/9/2019 18:40,630158,15.94%,31.51%
4/9/2019 18:45,609414,15.84%,30.47%
4/9/2019 18:50,624710,15.92%,31.24%
4/9/2019 18:55,621553,15.90%,31.08%
4/9/2019 19:00,599337,15.80%,29.97%
4/9/2019 19:05,589208,15.75%,29.46%
4/9/2019 19:10,580011,15.71%,29.00%
4/9/2019 19:15,562627,15.63%,28.13%
4/9/2019 19:20,566857,15.65%,28.34%
4/9/2019 19:25,559473,15.61%,27.97%
4/9/2019 19:30,549551,15.56%,27.48%
4/9/2019 19:35,522623,15.44%,26.13%
4/9/2019 19:40,536740,15.50%,26.84%
4/9/2019 19:45,517562,15.42%,25.88%
4/9/2019 19:50,512313,15.39%,25.62%
4/9/2019 19:55,506712,15.36%,25.34%
4/9/2019 20:00,492474,15.30%,24.62%
4/9/2019 20:05,481142,15.25%,24.06%
4/9/2019 20:10,466729,15.18%,23.34%
4/9/2019 20:15,465842,15.17%,23.29%
4/9/2019 20:20,470672,15.20%,23.53%
4/9/2019 20:25,449967,15.10%,22.50%
4/9/2019 20:30,441707,15.06%,22.09%
4/9/2019 20:35,439321,15.05%,21.97%
4/9/2019 20:40,438666,15.05%,21.93%
4/9/2019 20:45,409838,14.91%,20.49%
4/9/2019 20:50,391281,14.83%,19.56%
4/9/2019 20:55,393737,14.84%,19.69%
4/9/2019 21:00,368042,14.72%,18.40%
4/9/2019 21:05,361850,14.69%,18.09%
4/9/2019 21:10,345411,14.61%,17.27%
4/9/2019 21:15,331344,14.55%,16.57%
4/9/2019 21:20,323627,14.51%,16.18%
4/9/2019 21:25,307268,14.43%,15.36%
4/9/2019 21:30,298282,14.39%,14.91%
4/9/2019 21:35,286004,14.33%,14.30%
4/9/2019 21:40,272838,14.27%,13.64%
4/9/2019 21:45,267969,14.25%,13.40%
4/9/2019 21:50,241146,14.13%,12.06%
4/9/2019 21:55,153413,13.72%,7.67%
4/9/2019 22:00,104885,13.49%,5.24%
4/9/2019 22:05,85407,13.40%,4.27%
4/9/2019 22:10,96043,13.45%,4.80%
4/9/2019 22:15,93092,13.43%,4.65%
4/9/2019 22:20,68009,13.32%,3.40%
4/9/2019 22:25,68778,13.32%,3.44%
4/9/2019 22:30,63210,13.29%,3.16%
4/9/2019 22:35,60506,13.28%,3.03%
4/9/2019 22:40,57993,13.27%,2.90%
4/9/2019 22:45,69881,13.33%,3.49%
4/9/2019 22:50,53239,13.25%,2.66%
4/9/2019 22:55,50480,13.24%,2.52%
4/9/2019 23:00,54749,13.26%,2.74%
4/9/2019 23:05,57937,13.27%,2.90%
4/9/2019 23:10,44528,13.21%,2.23%
4/9/2019 23:15,43814,13.20%,2.19%
4/9/2019 23:20,47850,13.22%,2.39%
4/9/2019 23:25,52451,13.24%,2.62%
4/9/2019 23:30,50203,13.23%,2.51%
4/9/2019 23:35,38199,13.18%,1.91%
4/9/2019 23:40,41583,13.19%,2.08%
4/9/2019 23:45,50153,13.23%,2.51%
4/9/2019 23:50,48035,13.22%,2.40%
4/9/2019 23:55,42549,13.20%,2.13%
4/10/2019 0:00,33346,13.16%,1.67%
4/10/2019 0:05,39926,13.19%,2.00%
4/10/2019 0:10,38188,13.18%,1.91%
4/10/2019 0:15,37259,13.17%,1.86%
4/10/2019 0:20,28641,13.13%,1.43%
4/10/2019 0:25,31138,13.15%,1.56%
4/10/2019 0:30,31184,13.15%,1.56%
4/10/2019 0:35,41092,13.19%,2.05%
4/10/2019 0:40,35136,13.16%,1.76%
4/10/2019 0:45,43538,13.20%,2.18%
4/10/2019 0:50,34777,13.16%,1.74%
4/10/2019 0:55,36468,13.17%,1.82%
4/10/2019 1:00,26722,13.12%,1.34%
4/10/2019 1:05,18321,13.09%,0.92%
